cpu_usage,memory_usage,net_in,net_out,temperature,failed_auth,label,timestamp
23.7480331808052,36.43272998195972,199.30683926140657,174.35840058442608,52.10511021370604,0,0,2024-01-05 17:45:00
30.135064435337597,25.903864515520553,231.19297590607687,196.81165432001933,48.01600171165444,1,0,2024-01-04 01:36:00
38.362470136758226,45.804302713982295,110.57901155235216,145.42016460480514,40.94163868299137,2,0,2024-01-04 22:01:00
40.49138325473346,45.663643949188796,207.5234583084043,254.02460763345402,43.40211695701908,0,0,2024-01-01 22:10:00
32.83217224846632,37.10428028191635,257.15896062154644,118.46016968717865,43.85210409713891,1,0,2024-01-03 09:47:00
32.31041111752139,40.75349984499502,140.04878582230052,199.94685970837241,47.17212557689062,3,0,2024-01-02 08:45:00
50.073652633508075,61.49902021202015,225.06088430103486,208.10703114853914,39.40419116513226,3,0,2024-01-03 13:32:00
50.88518925444455,77.17835184191867,183.38485092420422,215.70323598145478,89.26086534395195,1,1,2024-01-06 20:46:00
35.80322114386035,41.15952276083422,156.2212158763052,119.82621723749659,45.42249886863823,2,0,2024-01-06 04:48:00
32.50490055693751,44.864887055259715,174.45380763347836,220.21571707101265,47.93437505180151,0,0,2024-01-05 21:19:00
28.296067666369286,29.942117130591768,160.7238187442607,107.80367350624819,48.65498586364831,0,0,2024-01-01 23:13:00
49.86640335097367,31.477773832309772,315.71802805363785,149.25926633394454,41.13448820122741,1,0,2024-01-06 01:00:00
29.40021046948727,44.882192582668075,183.86553942709943,145.94951636130148,49.27637631826527,0,0,2024-01-06 05:08:00
20.795674245226117,28.11097138545841,273.01020748546637,181.00956191161654,38.146274580665946,1,0,2024-01-06 03:37:00
38.47195571424881,12.341172920108558,177.62248938721245,162.96156752879708,40.50686662207687,1,0,2024-01-04 00:02:00
28.655449696168223,42.00704180369157,292.33083742816063,211.0025933819542,34.92114399421182,3,0,2024-01-02 01:02:00
33.28965929505688,40.993780954064114,217.62720129648335,165.91847420136264,42.89283875804891,0,0,2024-01-02 14:33:00
22.58184703854623,33.46497073566178,174.52140026504537,136.03015883931505,45.54066721143733,0,0,2024-01-05 00:56:00
29.761564054062095,51.88252038723945,275.340651544466,72.02166611786706,39.31102834365765,2,0,2024-01-01 00:33:00
22.960473129197712,38.43275717099013,99.22187013760221,166.29354014549958,43.299262044155576,1,0,2024-01-03 01:23:00
29.493405868739814,45.61663541064454,230.64392396815362,140.11125609858135,51.57874593437034,1,0,2024-01-02 11:49:00
37.169154254425735,31.29525598343628,143.46432836636234,91.21208550968733,43.96225335016546,1,0,2024-01-05 01:54:00
47.13716183618132,40.73683101233442,180.5314905502145,165.62954950871463,42.71601865164538,2,0,2024-01-03 09:35:00
38.510702001215925,38.03344011690684,222.79000730222512,237.3489650390477,39.016032330418945,0,0,2024-01-02 03:52:00
22.19948539900497,41.36686986368337,281.40798112948875,282.85723244779496,53.400307624011255,0,0,2024-01-06 04:23:00
26.333513933806014,30.708964037853306,244.57972465634907,79.13555113605103,44.689558792717015,0,0,2024-01-01 21:03:00
43.62318982167271,31.076750347445987,202.25884233016163,151.80982678478117,47.40094372536021,2,0,2024-01-01 19:55:00
34.752712539353496,38.44813334616103,239.68039784853755,197.22488932516845,39.140617754670195,1,0,2024-01-04 09:19:00
39.21003554013863,34.71774857373346,150.86285330157676,187.62846243704672,40.82166095809614,1,0,2024-01-01 00:17:00
28.73152337191234,15.741421478264563,193.2849988880477,161.94616173746763,42.77195141863875,0,0,2024-01-03 08:22:00
24.65496860888155,3.833093252232743,211.76655752791012,157.83632467372183,43.26471422494063,0,0,2024-01-05 09:24:00
29.75759721494758,23.865875781291628,183.48064831477078,126.41326368164957,49.41822669893776,0,0,2024-01-04 08:01:00
43.43154523909373,43.739817841366815,473.93747295748585,468.1028396575322,60.522467885129494,21,1,2024-01-06 19:09:00
37.958897946660436,57.92501224895278,242.22844293509448,192.8083608430656,45.45344133020408,2,0,2024-01-04 15:01:00
50.24503673927389,53.41731003354163,103.46440703326377,232.50589329106856,42.82688211899674,2,0,2024-01-04 20:29:00
39.45137478907269,47.799303848772986,160.58760306239634,158.90115679538457,46.95482051518681,2,0,2024-01-05 13:40:00
43.20682955709327,55.95261653647823,245.94683236881647,231.86321946378433,45.24447925348274,1,0,2024-01-04 20:27:00
87.21846009356963,64.10497914471605,1250.1058862559196,648.3828715043237,55.94465684033222,0,1,2024-01-06 17:21:00
25.339250930636666,6.724538994013727,218.2215556352718,288.9602555954385,41.65829710891297,1,0,2024-01-04 00:32:00
31.892196496173575,51.35883267857984,179.70879698105188,219.1438776594386,46.727586356414314,2,0,2024-01-03 02:02:00
34.270480288225095,36.60410219199589,161.51304089012802,105.37020029347948,51.67209304285865,1,0,2024-01-05 08:00:00
47.3847829478,42.078243443682084,202.92986748850458,95.00100966878269,53.174646284688386,1,0,2024-01-05 05:58:00
30.15415793696237,44.55341167071945,123.86764444365325,236.14240475246808,53.35319579162946,2,0,2024-01-04 16:47:00
35.700417449884,47.224132431713784,125.44279130330509,121.5639544215837,50.581807259171484,0,0,2024-01-01 08:31:00
34.771916610380615,42.22883196000666,175.3126094140111,195.92743059709704,45.823132066611024,1,0,2024-01-02 18:03:00
53.18976896686996,46.15163683661474,221.29139241546665,186.33692169954367,47.118387508139875,1,0,2024-01-04 04:43:00
42.61135488285544,29.733003101274367,230.11366339163732,274.4030120622913,46.67908559977184,0,0,2024-01-02 16:55:00
39.144932431662404,44.78004422238233,191.42511848040905,147.26872928939778,50.999294330974585,2,0,2024-01-03 22:48:00
39.28347214074505,39.31321503118423,201.417236144879,249.75836967464085,51.8257148330063,0,0,2024-01-06 10:45:00
23.84126301391893,42.6192399956725,188.1482397518499,108.2963668332382,44.5657492687426,1,0,2024-01-02 13:55:00
33.06368927017343,36.614102582544646,200.84478790787506,191.43556626372109,40.9783621043808,0,0,2024-01-05 20:04:00
22.8919876373097,28.680768050195187,197.94120015501147,137.1761955436214,44.33638120262726,2,0,2024-01-02 23:40:00
27.874077930347955,43.14658906236826,225.74041088098326,223.7614314581532,42.62734995414003,1,0,2024-01-03 09:37:00
29.922268414638886,24.693168525534627,245.4839423704381,224.4874521407034,44.91594076588378,1,0,2024-01-01 21:35:00
25.265954049528766,35.72464696310307,215.56306000656812,214.30917782523537,43.38428260688766,0,0,2024-01-04 00:19:00
27.99582298633716,50.64760276473148,288.66157238192915,210.95094900736865,47.76498319996219,0,0,2024-01-03 04:45:00
50.403022720081026,47.92875156473882,165.43848977139993,178.93635751844525,43.72439519995041,1,0,2024-01-03 02:03:00
35.58303702732424,24.446083491950787,236.92635507747315,178.64914161779734,46.661927140240465,0,0,2024-01-06 02:42:00
34.542843296986646,49.15989935729847,247.25320440830285,249.0859862065569,42.9926539275946,1,0,2024-01-05 00:38:00
44.25467595668718,37.112191187374634,150.58141220866136,213.57448578533862,41.72242680426226,0,0,2024-01-04 03:34:00
24.910967298721935,24.557858120401452,139.38021274420797,108.57594366766116,47.76590296918127,0,0,2024-01-06 10:39:00
25.152183601690105,43.07734343718734,181.55778081816612,276.2018921919374,47.7771142637148,2,0,2024-01-02 21:58:00
30.43905932006577,42.979091366128586,212.9021487282338,176.29814968677016,42.75133602210744,1,0,2024-01-05 14:30:00
33.11770817185287,38.09493526939896,259.898274114703,226.50429023956826,41.2231066662755,1,0,2024-01-01 14:01:00
38.62506601395629,35.889693602387865,165.72979901376834,166.10897492452685,48.160495388510704,0,0,2024-01-04 01:56:00
38.985126664759385,39.296269673801504,156.54154617296717,230.0274162850769,47.151265083027994,0,0,2024-01-05 04:20:00
20.568101551848777,32.362287681524066,188.46180894310237,205.40953274258402,47.409824942228795,0,0,2024-01-01 14:16:00
32.527929115240376,50.090557827230576,148.18409643609093,149.12568444599952,39.08825414546954,3,0,2024-01-01 11:16:00
51.51802678301878,73.7687754258983,147.49731833432176,205.35416814152154,41.642039467412026,1,0,2024-01-05 14:48:00
40.20464623538048,36.91794656691305,271.4531559719912,172.7999544435566,44.432817516900464,3,0,2024-01-04 11:01:00
41.51269777295084,53.24301518652381,134.8428359852879,73.2352624960156,43.957982460811245,0,0,2024-01-03 19:23:00
35.72536512359977,63.72118245172713,329.65501953993385,404.65518104257814,48.04548434943347,18,1,2024-01-06 18:15:00
18.941653897396154,54.84490440770814,204.361367782126,117.22912178083553,44.375909913273915,1,0,2024-01-02 17:57:00
38.79095313385611,34.842351896855035,147.57302677350054,80.68271272444377,40.91853916960393,1,0,2024-01-05 09:30:00
20.034643791049206,27.925707989756535,131.3055045416614,183.76836200201313,40.083441338625796,1,0,2024-01-04 00:03:00
12.282911321191804,40.99823972297555,184.0361806542798,168.46171474416948,49.37317055730828,1,0,2024-01-03 10:01:00
44.298291495374656,23.041784524390664,138.01826929790337,141.53429495726976,42.876766167360095,0,0,2024-01-03 18:17:00
33.73333653286108,53.01681312743955,206.04853125556238,120.15644572451595,38.65379841843352,2,0,2024-01-05 21:51:00
39.48162344037614,38.78740869948293,165.91630313782395,168.58435676403755,59.23492724377115,1,0,2024-01-04 07:29:00
38.769994266318335,21.907322710013034,79.0223413746101,176.0744147619122,41.27615343920132,1,0,2024-01-01 22:54:00
50.45451925291106,52.909724048166154,133.81644415213913,237.96647991653498,43.461437581900064,1,0,2024-01-05 12:52:00
37.973649736020924,63.206302966490576,362.4012764585301,252.25336644368844,40.68879238596772,1,0,2024-01-03 04:23:00
33.3921416894812,58.85515564104029,295.45648151324633,192.7022641477389,42.69881831386466,0,0,2024-01-02 21:18:00
38.38344261515767,67.46339756846712,152.557362830686,175.1464089925723,41.97163169953369,2,0,2024-01-01 09:46:00
28.3218597064299,35.03697109644238,164.82633834314004,172.81066217889153,45.49460668938797,1,0,2024-01-03 18:52:00
33.77019703314062,32.02247224783262,215.3794791781312,145.47359870892464,47.83161983132187,0,0,2024-01-01 21:53:00
31.559319774018704,24.204566584330315,143.02398535609976,228.51242573340778,40.43841876340681,1,0,2024-01-01 05:18:00
28.114961610939172,32.440751016583604,171.0029963421448,160.05611218957753,48.47838434178579,1,0,2024-01-05 11:30:00
28.90312350968344,30.30527375200557,149.93742129471573,191.73588664210777,39.271930080697494,1,0,2024-01-01 20:10:00
38.25072458608223,46.62777527108311,73.94112737002408,214.3419066632569,49.24423640918781,1,0,2024-01-05 04:17:00
38.52151742950741,43.23341716473356,147.0392706703642,197.37442920704595,45.41259552103991,3,0,2024-01-06 00:37:00
39.44727306492275,16.189147156005113,117.87472786423822,13.032166869820742,46.15351583012841,0,0,2024-01-05 16:27:00
39.01831997685487,27.360362060354078,202.44789309342875,126.05745193357052,37.11465866163592,1,0,2024-01-03 10:07:00
23.141789102477382,21.08182506986061,227.17649558826912,191.5133865193052,57.39484771699707,2,0,2024-01-06 01:25:00
17.189286869544553,39.85364271186919,160.51233646659887,176.3908292734948,40.41678990289047,0,0,2024-01-06 02:27:00
37.34765153525937,24.64067329329817,263.50417448571056,185.99741585819442,45.69913080568754,1,0,2024-01-06 09:35:00
68.08534154212093,54.448730922424815,1371.791681410299,946.2627053245711,54.63445225191833,2,1,2024-01-06 16:12:00
42.8361861345381,53.96501898605733,73.96914102597202,245.60311718914068,37.40328963253822,0,0,2024-01-04 04:58:00
22.602545150392952,35.08945680877001,111.97796291367688,161.90930059577374,54.3678678751431,0,0,2024-01-01 07:37:00
34.3172861905003,32.91714553329777,218.05810259854468,242.657570042614,42.054845605469296,2,0,2024-01-01 11:52:00
20.390420929012272,33.28074559269321,146.1624091145468,197.58094182773624,42.951081612538765,1,0,2024-01-05 21:18:00
36.21276297043908,47.63182186029486,215.17563225278755,185.69967946958465,42.802847698588344,1,0,2024-01-02 13:03:00
38.55628113810029,37.97471060220977,179.11355928792216,148.9912188242622,53.02173716896886,2,0,2024-01-01 12:10:00
31.322983491400365,28.89794012167118,243.6528424274372,143.73264353967772,45.55463888759254,4,0,2024-01-03 08:40:00
50.02925172170066,45.3354946925794,88.37530986821034,171.88329069868928,51.38673540596848,0,0,2024-01-05 07:07:00
32.0470986313301,37.875252417996926,180.3166129593944,213.8214052660461,33.95460473756277,0,0,2024-01-01 00:08:00
26.557795188352458,52.483548144753705,251.0562156665468,218.1416320837242,47.05824282581472,2,0,2024-01-01 23:49:00
47.13015161820473,60.692348885388554,222.24233402693503,189.06618356184543,42.731173248578976,2,0,2024-01-04 13:41:00
26.024270387603895,38.084359241011406,77.38769876622585,185.96961251970998,50.87717878298292,0,0,2024-01-01 05:53:00
44.18339751556005,51.76756583987902,318.8117805013754,214.2853013240742,41.06122854930617,0,0,2024-01-05 22:31:00
26.38442547661722,39.05354890200232,164.27453688541905,206.3074412561673,36.450551177023556,0,0,2024-01-01 16:34:00
38.41379753551634,30.33420494367686,179.87857576724042,246.34133673851423,51.199596989259526,0,0,2024-01-05 00:06:00
40.55857961927038,59.6641753650525,204.47074310578003,200.5385169596448,46.60739167653794,1,0,2024-01-05 15:23:00
22.913173488972024,53.23368524058067,189.97183495022983,126.28360135691314,42.74866704034261,2,0,2024-01-01 03:41:00
31.77654699668611,13.308585384167031,189.91959161302594,199.8872482723431,48.69027706036503,2,0,2024-01-06 01:34:00
45.054533701730826,31.09168131121601,256.05972480355985,159.85300754303634,40.84920842205715,3,0,2024-01-05 04:13:00
33.23339847455288,46.05873343028356,209.90597308959354,282.5470189899049,46.77941679338379,1,0,2024-01-03 03:53:00
24.97891078128947,10.913697204483015,207.99773303086243,186.402212150626,46.28524493565249,1,0,2024-01-04 18:16:00
30.4418183955692,21.275165192454573,127.15612861564526,217.21109495634641,43.106957582258836,1,0,2024-01-06 11:50:00
29.336281713690777,40.40167151888621,275.68993944814304,193.84565978998515,43.71863031720009,0,0,2024-01-01 05:15:00
42.685597709965386,57.412134872836596,86.29958638413356,169.5606621631031,49.19661177856977,1,0,2024-01-05 06:22:00
57.333731580611,40.79403031681559,152.95330795662568,194.192864491443,43.30900791682086,1,0,2024-01-01 20:33:00
43.22084095682871,43.15378352836782,221.6348009531781,216.5078582015721,44.94861468041661,2,0,2024-01-02 11:12:00
29.933387045097945,34.05249173435925,108.23553660610214,194.47239073486912,42.74651910090405,1,0,2024-01-03 22:09:00
32.04485895134848,52.49839312429286,166.91403125621588,180.08456606428263,40.36138865623133,0,0,2024-01-04 20:11:00
89.99568510797509,71.65834461584315,192.5337953165518,321.06456661164344,96.98418006242764,1,1,2024-01-06 20:22:00
32.62297240167648,49.831549882072636,138.0311354295081,139.36526375917225,44.681158291643335,1,0,2024-01-06 13:02:00
50.81065330793465,31.763369175081845,231.6157118624639,257.1500432628695,45.97927002758914,3,0,2024-01-05 21:50:00
47.69523920184348,37.84780697294496,135.90030973276572,270.9053103945995,48.33661259492169,0,0,2024-01-04 19:39:00
23.279244282667182,32.55862360932232,138.31593125215335,144.46280100559585,49.420887306946526,0,0,2024-01-02 06:17:00
48.106925679993786,49.25887787356002,312.0287079462762,324.4041277884949,46.41132058118645,19,1,2024-01-06 18:16:00
31.9984980917612,31.744791576585914,260.71433502498627,148.0376933274807,44.43177396192996,0,0,2024-01-05 02:49:00
37.820670214605684,46.97981082943272,243.72449518794554,135.8296919832316,45.859589546329886,0,0,2024-01-02 03:12:00
36.52625709830353,40.894881755782116,152.95023546840082,199.6077178954418,47.12817379067962,1,0,2024-01-04 11:40:00
25.046518649525765,28.5272914778716,194.13230017494783,188.0310912540727,47.900458632490015,1,0,2024-01-01 08:07:00
52.479041818362084,63.8662546060572,163.23594949911458,142.54351835489973,50.67566502553317,0,0,2024-01-04 22:29:00
51.3588766718071,57.33315674685658,174.12921677902565,168.10043363469967,48.869681711521366,2,0,2024-01-03 03:20:00
52.17425842201298,42.7520718686973,312.0228028900552,355.2087882475106,60.40484104986256,24,1,2024-01-06 18:13:00
26.88112005653753,21.611720378802573,93.76086140466353,218.42187486983005,45.194198143238836,3,0,2024-01-05 10:26:00
26.931308373000483,32.076346730215086,139.59244644040376,171.12595992492928,43.326252807395704,6,0,2024-01-05 08:44:00
44.46786943534998,46.87435248509893,212.53515640866527,112.44468978930992,37.05893124183196,0,0,2024-01-04 06:13:00
26.08734913413528,37.75759044451811,118.54205330306559,80.97140162197967,46.99929442185437,0,0,2024-01-05 04:00:00
40.533260169736984,34.60733710988895,277.0333269962161,276.3633363870938,41.498364184864286,4,0,2024-01-02 12:55:00
46.308652992917516,36.725435816881884,277.463133962146,215.1801934039368,42.15447944160723,1,0,2024-01-01 03:32:00
41.2791771445023,44.864254330786764,221.5815262590228,127.61004781989351,39.09094854443359,1,0,2024-01-06 09:12:00
42.921789003846904,31.72896990498254,206.65283017357024,274.0900916320075,42.85764955826692,1,0,2024-01-01 03:59:00
34.2598181826811,18.007969294942253,205.40662575386517,120.301440848704,44.505754194486315,1,0,2024-01-03 00:41:00
44.73146718487102,37.55693082442976,232.2419254960895,235.56780920865467,52.436791386243215,2,0,2024-01-02 19:00:00
33.15437286474479,58.416284628603634,192.6764182778586,101.12954565153136,46.37064503091884,1,0,2024-01-05 04:29:00
44.61463553899961,34.375466825247855,181.88924635083467,176.55718542476896,42.87933551033313,3,0,2024-01-06 06:39:00
67.86654342852019,50.48197937127795,334.0866375081833,251.86063913588964,54.681015728534355,38,1,2024-01-06 17:56:00
35.67808372290809,45.23820007578882,281.5863135996988,158.44224667913178,43.11542491757717,0,0,2024-01-01 16:42:00
8.345163939062335,23.640594028339997,196.35887400788476,137.74009429572217,41.72253643608181,1,0,2024-01-02 08:06:00
29.138405123818707,51.615450879902866,154.8060514001228,112.72931628083346,52.696831514421284,1,0,2024-01-04 11:14:00
66.15440944632743,70.73368036819573,825.8118997899217,848.4829378387102,64.30821417438081,1,1,2024-01-06 16:10:00
16.756963775164365,40.09430180153233,291.81032331323127,130.9895368963928,35.356017236616694,1,0,2024-01-03 01:30:00
22.232275117024557,24.247308994587723,147.31182091487557,163.4113303127628,46.9499293081676,1,0,2024-01-02 14:21:00
23.075388045473726,23.315715658589745,149.6931049461455,191.26625897702525,39.1443671798157,0,0,2024-01-01 12:13:00
46.933421408958374,55.865357280681685,211.46045805772803,222.70737353733577,45.87697705761263,2,0,2024-01-06 07:07:00
27.330244039740585,40.62972965826325,231.06324584162434,127.5676926952971,52.4737275697761,3,0,2024-01-01 12:38:00
11.342043386954266,35.95392589398774,314.4806510587472,166.59256580284068,43.81228244515213,1,0,2024-01-04 00:18:00
42.80232471901734,51.79945181162804,281.252655514705,196.09351911915286,39.560754420278556,1,0,2024-01-02 12:13:00
40.70008937295678,51.13583577571891,231.69619633490632,92.08891850652107,51.651288895781136,1,0,2024-01-01 01:39:00
21.824991146939052,30.366815930420202,140.56116139447644,242.2347263511926,45.23876654285784,1,0,2024-01-03 17:09:00
17.441539894647676,37.90258910119612,210.49540804651784,215.2550274708282,45.989782433495904,0,0,2024-01-04 02:58:00
5.543355768065233,23.84501747587764,264.75666156479156,242.13371902334734,40.88567654555351,0,0,2024-01-06 01:45:00
31.933421938382107,49.70919562790869,92.23012044988512,158.51266682780152,35.798107044520926,1,0,2024-01-05 15:06:00
38.04816912001311,40.89537036231515,177.15815446300257,194.27471016431718,42.98115049970597,2,0,2024-01-05 09:14:00
44.97675967083881,52.01472364364793,157.58939922112398,201.55310646982264,37.96419913862995,1,0,2024-01-03 19:26:00
42.55162128693441,61.6996693452275,264.5998790901363,178.54268242547147,39.01700305644151,0,0,2024-01-03 05:29:00
29.513002475268628,19.220414229060783,162.56514788930522,243.06252906997744,42.27311022732527,2,0,2024-01-05 01:14:00
38.53400646178814,20.640375307248334,164.46006770875832,200.1172574212274,49.4588213995731,2,0,2024-01-04 09:59:00
37.141003577542065,27.54447023930306,193.11097762109443,264.20188137156646,56.999087498933854,1,0,2024-01-03 13:55:00
98.27972512889406,83.83850165348636,283.57614652116814,261.83523917960645,77.93670741422089,1,1,2024-01-06 21:07:00
42.95419360696553,50.805906513819096,193.7212025445078,254.32720701685497,42.96161693312327,2,0,2024-01-03 21:19:00
31.51647695845117,13.672637679072285,255.86071129214628,170.87749985628653,47.198890288674114,1,0,2024-01-01 07:41:00
27.785838321055245,35.246821253830454,183.92963404590134,161.35442979526994,46.645873365361176,0,0,2024-01-02 06:20:00
51.05968492724885,37.36331187066298,141.87055315790033,168.74838655192053,44.320666968443156,0,0,2024-01-02 17:11:00
47.129156125099676,32.757470828400194,296.3808223718187,246.80098433791576,50.482068568316,0,0,2024-01-05 18:04:00
46.587331932400744,19.099924489828354,205.02814157668044,222.33136806005095,41.09825561942454,2,0,2024-01-04 11:05:00
21.592944770473167,33.695599767468416,138.31768045442817,278.0345717870158,44.49339657729033,3,0,2024-01-02 00:48:00
39.22257552843228,63.91761028453061,228.88971923402747,133.88877393330574,44.508321698704535,0,0,2024-01-02 18:49:00
36.169071802416006,51.18634803608616,156.57267265316716,189.15350550567987,46.91129808274159,0,0,2024-01-06 06:12:00
26.317500701048694,33.695981945048445,191.3977841016819,187.42209894220548,40.18576912625674,1,0,2024-01-05 09:43:00
32.602922464739564,31.689056809514504,152.74030449137558,139.1095601427823,45.48651414680923,1,0,2024-01-04 00:39:00
32.363843830231005,39.12243468005217,195.68775285135357,166.00419786996179,47.39229344618067,1,0,2024-01-04 20:03:00
72.287649310818,71.8704187418563,1225.01294653886,936.7905208240768,55.121359576792976,2,1,2024-01-06 16:27:00
46.813003323525564,42.5016484269878,167.16272700767763,304.13388810871606,49.10934886129564,1,0,2024-01-02 20:29:00
43.3365482956607,32.77786731280962,249.98781970390067,140.3457954228364,49.39928368973712,0,0,2024-01-04 15:50:00
51.251494833294764,72.46272087159561,103.88868236691341,211.16865908223144,46.44957700977195,1,0,2024-01-05 05:45:00
25.593562365507466,52.14346561678056,259.6646168730578,165.76677247823648,46.487383676326736,0,0,2024-01-01 00:19:00
35.575529987099294,47.44972552597306,43.967844354258574,76.05974934791743,47.70725546954089,0,0,2024-01-04 08:10:00
41.24435272543559,44.56319105160738,239.36261403217762,185.27155614745104,56.19360547950011,1,0,2024-01-05 23:44:00
32.034836111498606,46.635375984137944,221.2429105152528,191.94722773209972,48.965093381157594,1,0,2024-01-05 12:19:00
43.1147033910752,20.291643010284922,153.7928535660948,161.52914143568177,50.575839470130255,1,0,2024-01-01 16:05:00
40.36624572964376,39.73903839422028,234.9830438578331,218.87678861645952,51.12588010513454,1,0,2024-01-06 04:49:00
25.528605895067315,52.633754841012525,180.40780379742029,100.91494131375505,52.67072785025582,1,0,2024-01-03 19:57:00
27.758870721881838,50.12468657330749,168.80348975466757,203.15481828711796,45.2087574399473,3,0,2024-01-03 15:11:00
22.443082981608963,53.6449521896024,218.98614100558714,203.6786768666144,46.20684783656644,1,0,2024-01-05 12:07:00
26.444602244995664,28.553706227436912,174.77868040540844,208.8396243962978,46.90081020580875,2,0,2024-01-04 02:42:00
15.488654241713794,36.087552456356086,166.07676745279298,112.2268834742174,46.23445261256992,0,0,2024-01-06 11:40:00
29.457423032736116,33.744915456993276,168.38269138610048,132.82339416770293,38.05058288963929,1,0,2024-01-01 23:05:00
26.99282578625132,22.629457441013805,198.2777556979787,171.31533122445276,52.33167891368854,0,0,2024-01-06 11:45:00
41.5795043474473,63.40170352083699,331.77993407135136,233.51759176818803,43.805767716550086,2,0,2024-01-01 18:23:00
36.52452136890085,45.1364435337633,184.22905603037762,147.8596099881046,44.033020994196505,2,0,2024-01-02 12:48:00
41.00088703023261,43.68274664313495,125.33825095101272,175.85560956169874,49.29192348717259,1,0,2024-01-05 23:27:00
10.372638986354392,36.923514240928675,93.3641720786212,187.58745704877504,43.487100476629855,1,0,2024-01-02 15:04:00
17.268156231650348,33.98153900660922,313.2299637002749,100.50346641228829,45.74010592659347,3,0,2024-01-06 03:58:00
51.26843509406239,47.977031602873446,323.3115645554428,123.70425464559787,46.532731382607,1,0,2024-01-06 06:20:00
43.78169502442775,35.08356400761086,167.42145759367926,195.93706230786265,41.7266851316473,1,0,2024-01-03 08:52:00
